site_id,lat,lon,pft,cluster,dist_to_centroid
565840,34.53278,-120.34627,annual crop,4038,0
115475,36.5327,-121.54184,annual crop,1543,0.9833052473249432
441641,39.79623,-120.22338,annual crop,1306,0.6258463831864912
295964,40.57485,-124.21555,annual crop,1828,0.573557616421799
334718,36.26017,-121.15435,annual crop,4479,0.323261050760154
587380,40.50679,-124.15112,annual crop,58,0
308148,39.46335,-121.73938,annual crop,2577,0.9480230964392982
23730,35.14254,-119.21882,annual crop,3560,0.8126660231267192
46502,33.27982,-117.27886,annual crop,472,1.5413350937511219
324923,36.45558,-121.35933,annual crop,55,0.760930329032032
157453,36.33015,-121.25675,annual crop,3266,0.7227046386429291
400385,41.89151,-122.5436,annual crop,4554,1.9422960256624873
590811,37.36856,-120.82646,annual crop,1018,0
194891,37.76114,-121.32727,annual crop,2382,1.085000296798406
320964,38.47151,-122.83711,annual crop,2968,0.7893589056967296
118246,35.39758,-118.534,annual crop,2586,1.1900952857678435
254699,38.3466,-120.99433,annual crop,1908,0
573225,37.89453,-121.2177,annual crop,3386,0.7857242923064153
23899,33.35237,-117.25272,annual crop,3738,0
598104,33.60044,-116.10904,annual crop,4795,0.5438822976909742
346472,36.4839,-120.19021,annual crop,683,0.8667876618199926
45567,35.50384,-119.38336,annual crop,50,1.375266656396543
91188,38.25846,-122.83996,annual crop,2795,0.9724922850555118
556296,36.23795,-119.55356,annual crop,1860,0.6696739373235528
496294,37.50983,-121.00444,annual crop,2988,0.8454814372142856
42984,39.48288,-122.14355,annual crop,795,0.7498356870779418
38597,32.96383,-115.36745,annual crop,2386,0.7114164975044412
306109,34.98161,-120.48913,annual crop,4446,0.4494286788701364
494980,38.13477,-121.6541,annual crop,1950,1.3687483404001286
564419,38.68013,-121.57921,annual crop,951,0
171518,39.9745,-120.08045,annual crop,1590,1.1209897059895462
24241,33.67006,-116.23273,annual crop,4112,0
301087,39.82785,-122.10675,annual crop,643,1.1333629376966436
251697,37.57975,-120.88266,annual crop,1244,0
573522,37.49589,-121.13055,annual crop,3753,1.0006110495918414
84835,40.64007,-124.23611,annual crop,3111,0.6138379601192911
484043,37.96553,-121.38803,annual crop,1542,1.1519136391820024
200669,32.71994,-115.68601,annual crop,1912,0
379068,36.38517,-119.73087,annual crop,246,0.8932635910091505
58824,36.27249,-119.24964,annual crop,5072,0
142153,39.59207,-122.05689,annual crop,2874,1.4373746814241857
595565,36.64039,-119.66085,annual crop,4516,0.7247577072789988
243491,36.73291,-120.57082,annual crop,544,0.5947499959822957
290043,36.43335,-120.25154,annual crop,1537,0.9084503090347776
24379,38.3779,-121.29286,annual crop,1650,1.1534400784638974
265161,36.89973,-120.68155,annual crop,2479,1.4133714127249515
601129,37.45583,-121.09369,annual crop,555,1.162098437839767
511008,38.01823,-121.47477,annual crop,23,0.8699380613585879
410284,36.62911,-120.46285,annual crop,1015,0
229778,37.00977,-120.65905,annual crop,2217,0
541545,36.69802,-121.57582,annual crop,3665,0.4490801027488086
449940,39.64966,-123.47749,annual crop,2580,0.5525560209363645
377555,36.77566,-121.71404,annual crop,250,1.0327339713249784
174143,38.65399,-121.56615,annual crop,2445,1.0680042206268348
169373,39.06013,-121.69994,annual crop,3328,1.0518093320840853
187805,38.84185,-121.12733,annual crop,3580,0.4479909099433563
193668,41.71395,-121.29863,annual crop,4416,0.740882898846744
341558,36.12696,-119.9454,annual crop,2519,0
519251,36.95791,-120.58026,annual crop,3334,1.0199382802386654
164107,36.70958,-119.86385,annual crop,4108,0.560370999087132
24639,39.2827,-122.19796,annual crop,2296,1.1540981946912534
133428,40.33123,-120.32205,annual crop,1624,0
73589,41.89798,-121.88675,annual crop,314,0.6326427367050018
228465,37.83017,-121.00063,annual crop,230,1.326563403457993
602074,39.78327,-123.19847,annual crop,1994,0.9518186007109488
78205,37.03162,-120.60892,annual crop,2982,0.91479096623696
298192,39.9106,-122.16129,annual crop,4580,1.2217948737178808
244759,32.76544,-114.61295,annual crop,1898,1.2291906226821627
436794,37.10181,-121.63962,annual crop,3373,0.7845921852011941
28376,38.27946,-122.80307,annual crop,4783,0
146738,33.85666,-117.03993,annual crop,4148,0.9861777016632393
572246,36.24405,-119.55931,annual crop,1210,0.6442683366760757
352317,32.93452,-115.4628,annual crop,733,0
259580,37.9704,-121.61439,annual crop,4367,0.8831876718563392
349181,39.26489,-121.77798,annual crop,3921,1.008730888406973
160679,35.30021,-118.81288,annual crop,4287,1.1772826301471395
411365,38.20481,-122.73603,annual crop,453,0.7090651022381756
331663,38.67472,-120.87522,annual crop,1916,0
189740,34.00923,-117.62907,annual crop,1171,0.9940151248320958
413335,37.92433,-121.6326,annual crop,4806,0.6494613795870773
112662,33.70814,-114.53611,annual crop,4103,0
335085,38.01021,-121.53341,annual crop,4659,1.0678788006528912
474290,35.62585,-120.61339,annual crop,2849,1.0950613049377917
37023,32.76734,-115.7355,annual crop,213,0.8026488371340871
29904,35.38257,-119.41493,annual crop,2359,0.7447300454659278
538214,41.9856,-121.36459,annual crop,2433,0.6916033864644121
517513,34.99275,-120.54266,annual crop,1364,0.6746739612522304
239943,38.63146,-121.80082,annual crop,1891,0.9042204961772583
362449,36.77794,-121.6981,annual crop,1719,0.13039536670465193
137358,38.50839,-121.94561,annual crop,615,0
541097,38.35099,-121.42756,annual crop,2330,0.6514763537793383
282771,36.91606,-121.71833,annual crop,820,0.6407796284102382
208633,41.93455,-121.95458000000001,annual crop,1178,0.9295958940330523
64834,36.83877,-120.68097,annual crop,3793,1.0405438313595816
69268,33.59773,-116.0725,annual crop,2142,0.7642840590490286
32830,38.86588,-121.46798,annual crop,5145,0.3540100176414437
36104,37.64179,-120.83255,annual crop,1714,0.41413408096927323
90365,37.2237,-120.34045,annual crop,3783,1.2526452292636427
210569,41.08552,-121.37491,annual crop,3503,0.5872221022351992
118252,40.6093,-121.87994,annual crop,1611,0
25381,38.31758,-122.89439,annual crop,4130,0
92380,40.62592,-124.22188,annual crop,3294,1.310678473932115
474662,33.42146,-114.65999,annual crop,1112,0.7746627474722619
300432,40.70322,-122.03314,annual crop,2665,0
428958,34.75742,-120.35261,annual crop,2436,1.2012533777140222
340392,39.55361,-121.72492,annual crop,5057,0.9474743706863152
216058,37.37665,-120.54369,annual crop,1434,1.58205730447132
68040,36.35926,-120.04393,annual crop,68,1.73080620913655
127831,36.17179,-119.42803,annual crop,2659,0.9645424055053776
445735,37.62135,-121.15506,annual crop,2061,0.7666252627603392
99815,36.81283,-119.52254,annual crop,4102,1.279973935676505
382345,36.24212,-119.42342,annual crop,927,1.0896765234270525
25581,36.34963,-119.74239,annual crop,2177,1.519640307149406
343266,34.88501,-119.50207,annual crop,2759,0.49315408754658235
81282,40.96757,-124.0829,annual crop,2594,1.6876490266640811
25626,34.66989,-120.42956,annual crop,4342,0.9210013201970416
81421,36.93307,-120.66084,annual crop,548,1.107921262269423
338583,37.73473,-120.89512,annual crop,2503,0.9109074741798565
409119,36.89762,-121.78514,annual crop,2955,0
576169,36.19038,-119.49913,annual crop,3835,0.6540803717493385
402560,40.73353,-124.18146,annual crop,3497,1.2398336284071176
25707,37.78229,-121.13469,annual crop,3841,0
491239,39.49478,-122.08291,annual crop,791,0.18341961386730182
466074,39.29522,-122.22738,annual crop,4885,1.1456678233279727
238416,38.00808,-121.22996,annual crop,4540,1.021208593975818
419189,38.34664,-120.948,annual crop,4070,0.9581448853225089
25796,37.16964,-120.58736,annual crop,64,1.204722008605899
406740,36.38779,-119.47773,annual crop,4090,1.1554863228716614
186100,37.18778,-122.04214,annual crop,51,1.1514172822437432
218173,33.57772,-114.55979,annual crop,3283,1.1065791632239104
25835,41.88899,-122.54713,annual crop,2693,0
156863,36.70193,-121.78792,annual crop,471,0.5278441967835881
436032,38.31003,-121.31423,annual crop,2952,0.9145948162988774
468148,34.2763,-119.0164,annual crop,4434,0.5031186584458628
471694,38.00981,-121.60871,annual crop,2669,0
499997,37.36142,-120.72735,annual crop,832,0
149336,37.28407,-120.7995,annual crop,105,1.2126507595758054
372700,33.5455,-116.14052,annual crop,1403,1.2541453059549064
120373,35.00922,-120.52351,annual crop,4911,0.7587935210254677
301153,38.434,-121.20049,annual crop,1153,0.6577373675037468
448126,39.61044,-122.06419,annual crop,1862,0.8664146089861123
346580,38.70301,-121.61411,annual crop,726,1.408415800752337
219812,36.78083,-121.75387,annual crop,442,1.0586168638906448
379731,35.43687,-119.2789,annual crop,4645,1.051028123017444
141640,37.9507,-121.42891,annual crop,4819,0.9252053003034042
520947,33.12219,-115.61657,annual crop,4380,1.0600797180555424
416997,32.75119,-115.36637,annual crop,879,0.9217799810349228
424258,33.58652,-114.64216,annual crop,2755,1.5027264663482394
400797,37.31961,-120.57087,annual crop,3851,0.8338456961623499
177133,34.23338,-119.24356,annual crop,4330,0.48878258249829504
242973,34.90904,-119.58225,annual crop,1922,0.7290813784329327
558886,35.1886,-118.98804,annual crop,1169,0
280831,39.02272,-121.85923,annual crop,1906,0.7214298250517103
442557,38.3371,-121.28028,annual crop,798,0
529605,34.60551,-118.02744,annual crop,2033,1.0125219573014161
347530,38.35185,-121.69641,annual crop,1899,0.9716873731288858
540182,35.29054,-120.75385,annual crop,4642,1.275285902805048
302221,34.93927,-120.59173,annual crop,954,0.9963298356642113
427794,38.73931,-121.83716,annual crop,1974,1.1726050809131068
225169,38.57555,-121.95773,annual crop,1448,0.9708179942784524
548153,33.52815,-116.01673,annual crop,948,0
83690,33.52877,-115.9851,annual crop,4119,0
172009,35.1015,-118.93505999999999,annual crop,4740,0.9319155382720677
274733,38.57944,-121.87948,annual crop,4835,0.9747230773288253
273916,36.15023,-119.02828,annual crop,4989,0
69893,33.29174,-117.14461,annual crop,4236,0.7331020170882123
256991,36.88394,-121.71908,annual crop,1395,0.6088564047861772
69792,38.33716,-121.51585,annual crop,773,0
506093,36.542,-121.4131,annual crop,269,1.073616708634707
508626,37.53264,-120.95465,annual crop,4728,0.6185818001869229
212627,36.62483,-120.24141,annual crop,2071,0.7938684983256541
123593,32.72132,-115.37029,annual crop,2556,1.0087891835567027
42960,37.78096,-121.38407,annual crop,5059,1.014181384496483
26815,32.71975,-115.27507,annual crop,2459,1.4020323386165472
117101,35.31971,-118.84073,annual crop,630,0.8656179190668287
26866,37.88734,-121.50438,annual crop,4452,0
232234,32.77638,-114.54527,annual crop,2486,0.8731554346476808
457607,36.39402,-119.8728,annual crop,3223,0
365533,36.95042,-120.5245,annual crop,102,0
428729,34.14168,-119.14352,annual crop,1648,0
232001,34.83836,-116.64735,annual crop,4818,0.9186473296365708
509246,39.4812,-121.79725,annual crop,2832,1.025368997337996
260117,37.21999,-120.49898,annual crop,3595,0.8525182329652095
146199,41.96247,-121.90913,annual crop,780,0.6379984703027982
446397,34.39424,-118.81349,annual crop,2535,1.0695518331645752
199884,37.26774,-120.52628,annual crop,4658,0
243341,34.13397,-119.15155,annual crop,2089,1.0194750272388948
469668,41.64527,-122.47016,annual crop,4707,0.7883033897104977
120160,39.69996,-122.17661,annual crop,3919,1.068738722563362
230721,36.29053,-120.08205,annual crop,2432,0
341483,34.12593,-119.14882,annual crop,3798,1.1711692610332816
151069,38.95048,-121.47985,annual crop,2617,0.8759368117439981
31278,39.4822,-122.23141,annual crop,1697,1.6890216173028225
76607,38.49148,-121.75223,annual crop,3891,1.084711504752395
27420,37.84993,-120.91388,annual crop,4369,0.810667497860679
270925,36.27491,-121.16453,annual crop,4306,0.7001730008963183
56350,32.73471,-115.69409,annual crop,692,1.04881301633087
174500,35.11847,-119.35784,annual crop,3997,0
110880,37.34318,-120.69478,annual crop,906,1.0147916036863682
304616,41.52883,-122.90526,annual crop,2302,0.8621156868589266
253769,41.71652,-122.3918,annual crop,2941,0
143954,41.8542,-121.42036,annual crop,2631,1.1017561852129707
378074,37.80061,-120.96093,annual crop,3365,0.641823818512232
295052,33.42856,-114.74643,annual crop,4588,1.2603501569818376
113453,36.7041,-119.44069,annual crop,3642,1.3383823837483253
431447,32.88675,-115.59217,annual crop,3023,0.9122294646330883
382055,38.42878,-121.52732,annual crop,3899,0.9631450601376359
316271,38.27822,-122.75809,annual crop,227,0.8066564428757961
499926,36.77276,-119.58879,annual crop,1454,0.7129290138771164
569158,36.83796,-121.70712,annual crop,3479,0.8406234435921074
434252,37.90536,-121.51671,annual crop,5115,0.9069784276498511
379298,37.0018,-121.8402,annual crop,67,0
171459,37.52815,-121.11713,annual crop,4405,0
87075,38.98342,-122.836,annual crop,3775,0.8530986103091006
502655,32.66263,-115.64084,annual crop,34,0.8452180546051787
27674,38.8115,-121.40722,annual crop,589,1.0773186391328375
207594,37.42169,-120.9871,annual crop,4366,0.8688965876607364
332300,36.78662,-121.70536,annual crop,2916,0.6648237669196426
581305,37.15266,-120.7112,annual crop,2998,0.9007408300840936
464570,39.14607,-121.77869,annual crop,188,0.9131532831384619
548703,39.96865,-120.93448,annual crop,3763,0.7646577688578947
121571,36.80507,-120.76837,annual crop,4457,1.1527268212466735
375247,39.18575,-122.96323,annual crop,4503,0.5927939938899269
139142,36.29778,-119.91928,annual crop,3674,0.7548029564268138
151591,36.10242,-119.10591,annual crop,2295,0.7234672053938659
593409,36.23198,-119.71038,annual crop,4524,0
259990,38.82116,-121.13759,annual crop,2463,0.528264423848549
78667,36.00162,-119.56293,annual crop,1711,0
503926,36.20553,-119.41359,annual crop,273,1.002847949715745
371892,38.51052,-121.64195,annual crop,1563,1.2351727929773872
258546,32.81652,-115.34806,annual crop,893,1.0849126592798266
59753,40.71885,-124.17836,annual crop,326,0.5026534951368378
28153,37.02011,-120.29013,annual crop,4852,0
28200,34.93335,-120.53287,annual crop,132,0.6175010963992238
64963,35.11072,-119.03745,annual crop,3008,1.0708676416010476
196554,36.75331,-121.75184,annual crop,1008,0.4498007478639587
147371,38.9485,-121.52,annual crop,240,0.2458212791465007
542872,37.88646,-121.30578,annual crop,3786,1.1259290197011487
294581,34.94451,-120.58185,annual crop,3127,0.5191186695020396
308397,35.30157,-118.91607,annual crop,2612,1.6216214376144658
457475,37.87144,-121.19449,annual crop,1103,1.315789640853161
265695,35.34192,-118.8687,annual crop,1317,0
416862,40.62967,-122.97322,annual crop,705,1.1474882950477985
246777,35.1317,-120.54621,annual crop,3692,0.6801107264669735
43660,37.27286,-120.67253,annual crop,3547,0.8650853480044495
557257,39.40199,-122.06721,annual crop,891,0.48548787221604073
370600,37.14491,-120.64337,annual crop,767,1.1387703503406859
337441,36.3923,-119.88495,annual crop,3529,1.107102837919633
28713,34.21168,-119.2277,annual crop,2643,0
270776,38.0986,-121.67321,annual crop,1159,0.7916921377191408
52514,34.2601,-118.99103,annual crop,3643,0
443096,38.79599,-121.50546,annual crop,116,0.32335241119529934
364395,35.02485,-120.52348,annual crop,511,0.5693331090467595
160760,37.31218,-120.63942,annual crop,783,0.912005227798912
215513,36.83246,-121.77702,annual crop,3249,0.5542033649335333
223053,36.04886,-119.30152,annual crop,1717,1.0015209159145546
92124,41.03449,-121.42509,annual crop,4599,1.1203966107871857
72578,36.40653,-119.50014,annual crop,3343,0.8784379650470037
72076,34.66711,-120.53479,annual crop,2940,0.6572649581044633
92081,36.31242,-120.03515,annual crop,311,1.1731332864516724
530326,40.3776,-120.44336,annual crop,3046,0
232169,36.6964,-119.80096,annual crop,3085,0.46026563202498466
146788,35.69782,-119.25204,annual crop,1150,0.9556633329580079
569398,36.9554,-120.01771,annual crop,2001,0.8190380130015462
473708,38.8861,-121.89764,annual crop,1816,1.2947510160533118
528606,41.66702,-122.49967,annual crop,2912,0.8798527470429217
112722,37.7137,-121.46567,annual crop,2417,0.9294386166519077
226795,38.6647,-121.94711,annual crop,2527,0.7689479306181267
333462,36.9134,-121.35313,annual crop,301,1.1314266300651956
29078,39.33139,-121.69006,annual crop,802,0.7212017437265527
373993,39.51185,-121.68212,annual crop,3315,0.3635039070661373
124881,38.60206,-121.72778,annual crop,4157,0.9474722482264591
266132,38.09546,-121.08321,annual crop,4079,1.5316658719027891
558804,39.11216,-121.67079,annual crop,1671,0
586181,39.17778,-121.96826,annual crop,2420,0
29177,40.342529999999996,-120.32655,annual crop,1477,0
459009,36.29292,-120.07197,annual crop,3022,0.6966222313440305
163185,39.6476,-122.17019,annual crop,2477,0
405606,35.4088,-119.47618,annual crop,4303,0
29212,40.36223,-120.42854,annual crop,3009,0.8952229729652145
505109,37.9322,-121.41124,annual crop,1979,0.9100939019220772
320588,36.30467,-119.92875,annual crop,1333,0.6348771470377709
523582,37.15836,-120.32235,annual crop,3912,0.8001766378164394
457099,41.42593,-120.12931,annual crop,3644,1.047899971851782
574626,38.22498,-121.57158,annual crop,3424,1.2951333296815108
282854,38.89711,-121.5613,annual crop,725,1.5952206253626198
572196,35.75556,-120.72703,annual crop,1455,0
421701,38.21816,-121.69147,annual crop,1235,0.9587878009854987
43456,32.71104,-115.67323,annual crop,1451,1.1780296860210033
316767,36.06175,-119.75782,annual crop,415,0.5114667557828426
577642,35.10246,-118.91536,annual crop,2571,0.9723461056345065
227831,37.92581,-121.20299,annual crop,2305,1.2665455351552026
72968,37.10082,-120.93533,annual crop,3827,0
421173,36.10827,-121.04989,annual crop,4012,0.730403691986247
235316,36.96768,-121.42836,annual crop,3380,0.588638519409528
473643,38.75356,-121.69883,annual crop,3559,0.9452590530925101
335665,41.02031,-121.27967,annual crop,292,0
29525,38.756100000000004,-122.37202,annual crop,1484,0
471929,39.19972,-121.90288,annual crop,2442,0.9323244157650701
248799,40.35145,-120.40801,annual crop,492,0.6721232580703416
328248,36.04033,-119.60156,annual crop,5068,0.9648591410588714
32561,34.60129,-120.19691,annual crop,4056,0.790387745869292
113477,34.62217,-118.05196,annual crop,3415,0.8748619044680702
59686,34.91213,-120.40705,annual crop,4370,0
442401,40.8843,-124.11099,annual crop,4297,0.9020944295737472
499203,35.95256,-119.58255,annual crop,2677,1.3436345765435416
217451,36.55729,-121.55882,annual crop,2370,1.5583563334165822
180548,34.17787,-119.12882,annual crop,1308,0.5482255960346805
595971,39.18903,-121.96592,annual crop,2196,0
73888,33.75935,-116.25698,annual crop,2341,1.3010769841171328
388812,40.57991,-124.25138,annual crop,1829,0.8821746430640244
316674,34.53532,-120.17308,annual crop,4922,0
50789,38.40999,-121.75385,annual crop,2525,0
218813,34.71385,-118.00448,annual crop,1339,1.478326696540981
559420,33.40329,-117.17029,annual crop,1075,0.7861679387754341
231902,35.60791,-119.66775,annual crop,4167,1.272830903212231
551021,37.69701,-121.26145,annual crop,1497,1.02063393151232
226952,39.64164,-123.46747,annual crop,199,0.9471194668559335
215950,35.27953,-118.98297,annual crop,299,0.8750551380458385
399022,35.2913,-118.91775,annual crop,2412,1.1331688244432423
146593,35.35099,-119.22688,annual crop,52,0.9842285257253938
83841,36.37935,-119.83209,annual crop,4118,1.121341616888388
54647,37.40686,-121.00184,annual crop,117,0.844431168047438
457155,36.05922,-120.01987,annual crop,3914,1.1890226186130155
596269,33.63454,-116.19489,annual crop,1573,1.4840268644940402
40828,33.06119,-115.50923,annual crop,386,0.910711601511064
32966,38.80202,-121.51223,annual crop,3933,1.0517900780485192
243213,34.24438,-118.94078,annual crop,4930,0
174646,37.283,-120.38927,annual crop,3197,1.8417370211127593
449921,37.15729,-120.30672,annual crop,4404,0.823040155625846
53455,39.49612,-122.07107,annual crop,74,0.45435967646721553
30003,41.0267,-121.29561,annual crop,4951,1.1392574283089598
526895,41.11596,-121.04928,annual crop,4477,0.7561717755523756
377319,37.77116,-121.47096,annual crop,2367,0
332892,36.41593,-119.81558,annual crop,2088,0.7860347953688174
99999,35.9458,-119.4268,annual crop,3918,0.93068525171376415
498018,35.09463,-118.84041,annual crop,919,0.5908482348991533
314586,33.63621,-116.11383,annual crop,1094,0.9013593004560589
524625,33.2831,-117.15595,annual crop,1827,0.7311218075167873
324463,32.73909,-115.45221,annual crop,489,0.6048113775850786
373807,37.48839,-121.06303,annual crop,2843,0.7381893988169431
423155,39.92307,-122.22205,annual crop,538,1.0369872838665486
299394,34.25211,-119.0955,annual crop,2097,1.33758563814079
43478,39.88265,-122.22662,annual crop,566,0.8286815107408002
466180,34.9434,-119.64794,annual crop,4925,1.023683550678791
60743,34.15284,-119.11321,annual crop,2735,0.5880292959255833
112779,34.13455,-119.06661,annual crop,291,1.5184552614421256
422301,39.43897,-121.81217,annual crop,4632,0.7256218360333934
452605,41.55898,-120.16035,annual crop,1425,0.961782255330824
457079,32.80927,-115.47726,annual crop,1110,0.4901267737088731
30262,38.30064,-121.64273,annual crop,4812,1.2913706692653555
218109,39.15333,-121.94201,annual crop,2223,1.206927125126299
147112,36.90883,-121.82713,annual crop,1527,0.9071135442269967
134893,36.08621,-119.19441,annual crop,63,0.5683284765703969
549498,38.85631,-121.60182,annual crop,3992,1.1912031637328289
601888,36.53908,-119.49748,annual crop,4409,1.2041303833222499
591069,41.49557,-120.17964,annual crop,3588,0.4379081597430741
147808,34.17986,-119.11959,annual crop,2826,0.6744132233309725
142937,40.96561,-121.71771,annual crop,4931,0
367043,34.89805,-120.21988,annual crop,1435,0
331697,39.50317,-121.91392,annual crop,846,0.6297556707441452
164686,33.10543,-115.60362,annual crop,4480,0.8255310627774307
456793,37.98714,-121.64194,annual crop,3885,1.1092192199650328
563564,38.37776,-121.68951,annual crop,4888,0.7230790033818829
216363,37.50079,-120.44707,annual crop,1924,0.7001559073125816
357955,39.33381,-122.00776,annual crop,3682,1.2973901590034327
304385,36.21996,-120.03492,annual crop,4493,0
404652,38.22892,-121.28268,annual crop,2922,0
281706,33.0211,-115.66022,annual crop,391,1.2126361223086124
599465,32.83616,-115.31824,annual crop,1195,0
181403,37.44115,-121.04577,annual crop,1257,0.9162784359460463
296488,39.02559,-121.09251,annual crop,3109,0.768008097652632
429041,41.78679,-124.15079,annual crop,4960,0
219218,35.22715,-119.1329,annual crop,3243,0
85303,36.76894,-121.6066,annual crop,4151,0.8940293948069841
413379,32.87097,-115.50491,annual crop,5074,0.9900503008528511
30721,36.01286,-119.72834,annual crop,4362,0.5472022338461475
283965,34.17312,-119.06852,annual crop,2112,0.6907644073244398
477676,40.45632,-122.2567,annual crop,2661,0
192005,33.64426,-114.63636,annual crop,4979,1.2941266275975971
590779,38.53167,-121.87906,annual crop,2065,0.8922549604557036
517148,38.12799,-122.49138,annual crop,4969,0
368692,38.87942,-121.54063,annual crop,1722,0.9713921821199338
583440,40.41558,-122.2222,annual crop,1003,0.7307961999962174
341875,35.82815,-115.71196,annual crop,682,1.2116082437998914
473360,37.02375,-120.6246,annual crop,2138,1.059597299008912
348816,36.41914,-119.95289,annual crop,359,0
110529,38.30121,-121.32188,annual crop,1758,0.9661599754761196
530328,38.93427,-121.51776,annual crop,827,1.165945428700115
191758,38.71771,-121.76338,annual crop,3160,0.7180749303925528
433644,33.59303,-116.14466,annual crop,1695,0
481372,41.48528,-120.50131,annual crop,4097,0
44518,35.51561,-119.58815,annual crop,4918,1.1040153300223972
43620,35.23183,-118.99283,annual crop,4100,1.0738626691623137
493907,32.79273,-115.37173,annual crop,2528,1.309401838703363
285689,38.70971,-122.05728,annual crop,968,1.5594833379818847
358209,41.06672,-121.09767,annual crop,5062,0.5661006759372963
31070,37.87092,-121.45102,annual crop,3280,0
33864,40.49289,-124.11752,annual crop,1187,1.0243595270356323
148353,39.72343,-122.19761,annual crop,807,1.1369049503474824
403819,36.659,-119.5624,annual crop,4880,0.9447774746252436
471642,36.02334,-119.06088,annual crop,4002,0
423001,32.76918,-114.60229,annual crop,4018,0.7347018062964592
587837,37.94576,-121.08271,annual crop,1193,1.1484067690185766
277858,32.8156,-114.53572,annual crop,3389,1.037256649175454
415936,40.6053,-124.24723,annual crop,1182,0
280819,34.60862,-120.31135,annual crop,4757,0.8289669451243871
462860,39.45812,-121.73975,annual crop,1007,0.6671479260632184
384877,37.43531,-120.68157,annual crop,3355,0.9512681245785929
584409,37.80697,-120.94067,annual crop,3346,1.418781570380414
209513,40.32261,-120.41588,annual crop,3726,1.082172783349471
64497,38.36982,-120.97402,annual crop,811,1.1810461944343904
121050,39.78528,-123.20688,annual crop,4408,0
503826,34.90138,-120.40198,annual crop,4964,0.7242424682772812
64659,33.62213,-116.11397,annual crop,4859,1.2826697506419171
270579,33.89548,-117.43562,annual crop,1971,1.0186137836480746
106481,37.59156,-120.85,annual crop,2102,1.0931107186419713
31441,35.08328,-120.36622,annual crop,2765,0
472744,37.27423,-120.43004,annual crop,3185,1.129635979686709
520803,39.01254,-121.28201,annual crop,2688,0.3865761184022278
416157,38.65478,-121.94941,annual crop,3913,0.9389087404201507
422924,39.95471,-120.8876,annual crop,1551,0.34310621845733963
238217,34.96641,-120.60613,annual crop,3530,0.8060041323919767
180532,37.840089999999996,-121.38733,annual crop,1478,0.9284751580903968
453705,35.24815,-118.94324,annual crop,3273,1.0536497101977298
317174,38.40144,-121.30656,annual crop,2216,1.144282353934541
65070,35.59004,-120.83058,annual crop,255,0.8715432663791091
31607,41.52858,-122.84502,annual crop,2373,0
212508,39.07268,-122.06304,annual crop,2549,0
235721,32.79743,-115.73181,annual crop,3876,0.8993853313095161
445672,39.56133,-122.24486,annual crop,2250,1.1104235659492052
31786,36.86256,-120.50443,annual crop,1442,1.0508141280818575
113113,39.97429,-122.15406,annual crop,3970,0.8612917051531332
179808,36.83832,-120.74821,annual crop,1541,0
46288,37.28597,-120.78215,annual crop,4506,0.8524807597179207
333523,36.38868,-120.15553,annual crop,3162,1.0605582854591553
520821,36.42424,-119.86123,annual crop,2151,0.7800742331125263
573607,38.27113,-121.4041,annual crop,1991,0
135443,37.59125,-121.22789,annual crop,4541,1.0914163544834778
453343,34.8626,-120.38513,annual crop,2339,0.755011386191966
257775,38.30271,-121.37571,annual crop,223,0
492817,39.33753,-121.05369,annual crop,2235,0
102536,39.72152,-120.57193,annual crop,604,0
60054,36.87962,-120.50056,annual crop,1555,0
486918,37.36494,-120.71872,annual crop,708,0.8478337622553563
359049,32.95388,-115.6135,annual crop,5114,0.9806444381340418
574694,40.79448,-121.50632,annual crop,560,1.013446253972396
217361,38.82065,-121.73788,annual crop,2780,0
180697,36.97712,-120.56671,annual crop,3245,0
353911,36.46166,-119.65215,annual crop,1284,0
32176,38.49908,-121.18432,annual crop,1738,0.9926174903771247
262413,38.36328,-121.9073,annual crop,2204,1.0023416995040717
128692,36.92592,-121.70257,annual crop,3768,1.0288905203354335
232145,39.14547,-121.81852,annual crop,3926,0.9993073299803731
357169,40.36734,-120.42594,annual crop,1553,0
330157,38.70497,-121.69256,annual crop,536,1.2575560271512791
509460,35.41498,-119.21417,annual crop,3939,0.7032722417798434
323244,38.2439,-122.76975,annual crop,3084,1.7527970626797962
128801,36.51051,-121.5152,annual crop,3495,1.4857360265147723
140748,33.12431,-115.78573,annual crop,4517,0
165372,38.13697,-121.33251,annual crop,2593,0
32528,33.48618,-116.13102,annual crop,4636,0
516988,36.37879,-120.18198,annual crop,5130,0.8644798838032411
350964,36.57249,-119.44691,annual crop,1489,1.4021491466850626
572339,34.92621,-120.55565,annual crop,3770,0.8617968094966061
556244,40.15558,-122.14071,annual crop,1981,0
314062,33.02093,-115.5312,annual crop,3765,0.6212519681412574
251394,41.34374,-122.72183,annual crop,5077,0.6312211032290279
590358,38.79773,-121.86564,annual crop,3353,1.1260833053005106
274764,36.87745,-120.59586,annual crop,1368,1.225633622781637
172663,34.36315,-118.9517,annual crop,1061,1.0074323609784044
392693,38.18218,-121.46182,annual crop,4509,0
364765,37.62512,-120.6185,annual crop,3398,0.806186318270436
92547,37.6916,-121.2507,annual crop,4854,1.2182916667436137
591481,35.59954,-119.40922,annual crop,1718,0
198724,36.87799,-121.71008,annual crop,33,0.8294086894398065
553104,39.09325,-122.05576,annual crop,3469,1.1293221649534997
530547,33.486,-114.69783,annual crop,925,1.0480115466809956
